Sept. 5, 2019   16:16:23
0.675, -1.534e-5
0.677, -1.531e-5
0.679, -1.529e-5
0.681, -1.527e-5
0.683, -1.525e-5
0.685, -1.522e-5
0.687, -1.520e-5
0.689, -1.518e-5
0.691, -1.516e-5
0.693, -1.514e-5
0.695, -1.512e-5
0.697, -1.510e-5
0.699, -1.508e-5
0.701, -1.506e-5
0.703, -1.504e-5
0.705, -1.502e-5
0.707, -1.500e-5
0.709, -1.499e-5
0.711, -1.497e-5
0.713, -1.495e-5
0.715, -1.493e-5
0.717, -1.491e-5
0.719, -1.489e-5
0.721, -1.488e-5
0.723, -1.486e-5
0.725, -1.484e-5
0.727, -1.482e-5
0.729, -1.481e-5
0.731, -1.479e-5
0.733, -1.477e-5
0.735, -1.476e-5
0.737, -1.474e-5
0.739, -1.472e-5
0.741, -1.471e-5
0.743, -1.469e-5
0.745, -1.468e-5
0.747, -1.466e-5
0.749, -1.465e-5
0.751, -1.463e-5
0.753, -1.462e-5
0.755, -1.460e-5
0.757, -1.459e-5
0.759, -1.457e-5
0.761, -1.456e-5
0.763, -1.455e-5
0.765, -1.453e-5
0.767, -1.452e-5
0.769, -1.450e-5
0.771, -1.449e-5
0.773, -1.448e-5
0.775, -1.447e-5
0.777, -1.445e-5
0.779, -1.444e-5
0.781, -1.443e-5
0.783, -1.441e-5
0.785, -1.440e-5
0.787, -1.439e-5
0.789, -1.438e-5
0.791, -1.437e-5
0.793, -1.436e-5
0.795, -1.435e-5
0.797, -1.434e-5
0.799, -1.433e-5
0.801, -1.431e-5
0.803, -1.430e-5
0.805, -1.429e-5
0.807, -1.428e-5
0.809, -1.427e-5
0.811, -1.426e-5
0.813, -1.425e-5
0.815, -1.424e-5
0.817, -1.423e-5
0.819, -1.422e-5
0.821, -1.422e-5
0.823, -1.421e-5
0.825, -1.420e-5
0.827, -1.419e-5
0.829, -1.418e-5
0.831, -1.417e-5
0.833, -1.416e-5
0.835, -1.416e-5
0.837, -1.415e-5
0.839, -1.414e-5
0.841, -1.413e-5
0.843, -1.413e-5
0.845, -1.412e-5
0.847, -1.411e-5
0.849, -1.411e-5
0.851, -1.410e-5
0.853, -1.409e-5
0.855, -1.409e-5
0.857, -1.408e-5
0.859, -1.407e-5
0.861, -1.407e-5
0.863, -1.406e-5
0.865, -1.406e-5
0.867, -1.405e-5
0.869, -1.405e-5
0.871, -1.404e-5
0.873, -1.404e-5
0.875, -1.403e-5
0.877, -1.403e-5
0.879, -1.402e-5
0.881, -1.402e-5
0.883, -1.402e-5
0.885, -1.401e-5
0.887, -1.401e-5
0.889, -1.400e-5
0.891, -1.400e-5
0.893, -1.400e-5
0.895, -1.400e-5
0.897, -1.399e-5
0.899, -1.399e-5
0.901, -1.399e-5
0.903, -1.398e-5
0.905, -1.398e-5
0.907, -1.398e-5
0.909, -1.398e-5
0.911, -1.398e-5
0.913, -1.397e-5
0.915, -1.397e-5
0.917, -1.397e-5
0.919, -1.397e-5
0.921, -1.397e-5
0.923, -1.397e-5
0.925, -1.397e-5
0.927, -1.397e-5
0.929, -1.397e-5
0.931, -1.397e-5
0.933, -1.397e-5
0.935, -1.397e-5
0.937, -1.397e-5
0.939, -1.397e-5
0.941, -1.397e-5
0.943, -1.397e-5
0.945, -1.397e-5
0.947, -1.397e-5
0.949, -1.397e-5
0.951, -1.398e-5
0.953, -1.398e-5
0.955, -1.398e-5
0.957, -1.398e-5
0.959, -1.398e-5
0.961, -1.398e-5
0.963, -1.399e-5
0.965, -1.399e-5
0.967, -1.399e-5
0.969, -1.400e-5
0.971, -1.400e-5
0.973, -1.400e-5
0.975, -1.401e-5
0.977, -1.401e-5
0.979, -1.401e-5
0.981, -1.402e-5
0.983, -1.402e-5
0.985, -1.402e-5
0.987, -1.403e-5
0.989, -1.403e-5
0.991, -1.403e-5
0.993, -1.404e-5
0.995, -1.404e-5
0.997, -1.405e-5
0.999, -1.405e-5
0.999, -1.394e-5
0.997, -1.382e-5
0.995, -1.372e-5
0.993, -1.364e-5
0.991, -1.357e-5
0.989, -1.351e-5
0.987, -1.344e-5
0.985, -1.338e-5
0.983, -1.333e-5
0.981, -1.327e-5
0.979, -1.322e-5
0.977, -1.317e-5
0.975, -1.313e-5
0.973, -1.309e-5
0.971, -1.304e-5
0.969, -1.300e-5
0.967, -1.296e-5
0.965, -1.292e-5
0.963, -1.289e-5
0.961, -1.285e-5
0.959, -1.281e-5
0.957, -1.278e-5
0.955, -1.275e-5
0.953, -1.272e-5
0.951, -1.269e-5
0.949, -1.266e-5
0.947, -1.263e-5
0.945, -1.260e-5
0.943, -1.257e-5
0.941, -1.254e-5
0.939, -1.251e-5
0.937, -1.249e-5
0.935, -1.246e-5
0.933, -1.244e-5
0.931, -1.241e-5
0.929, -1.239e-5
0.927, -1.236e-5
0.925, -1.234e-5
0.923, -1.232e-5
0.921, -1.229e-5
0.919, -1.227e-5
0.917, -1.225e-5
0.915, -1.222e-5
0.913, -1.220e-5
0.911, -1.218e-5
0.909, -1.216e-5
0.907, -1.214e-5
0.905, -1.212e-5
0.903, -1.210e-5
0.901, -1.208e-5
0.899, -1.206e-5
0.897, -1.204e-5
0.895, -1.202e-5
0.893, -1.200e-5
0.891, -1.198e-5
0.889, -1.197e-5
0.887, -1.195e-5
0.885, -1.193e-5
0.883, -1.191e-5
0.881, -1.190e-5
0.879, -1.188e-5
0.877, -1.186e-5
0.875, -1.184e-5
0.873, -1.183e-5
0.871, -1.181e-5
0.869, -1.179e-5
0.867, -1.178e-5
0.865, -1.176e-5
0.863, -1.175e-5
0.861, -1.173e-5
0.859, -1.171e-5
0.857, -1.170e-5
0.855, -1.168e-5
0.853, -1.167e-5
0.851, -1.165e-5
0.849, -1.163e-5
0.847, -1.162e-5
0.845, -1.160e-5
0.843, -1.159e-5
0.841, -1.157e-5
0.839, -1.156e-5
0.837, -1.155e-5
0.835, -1.153e-5
0.833, -1.152e-5
0.831, -1.150e-5
0.829, -1.149e-5
0.827, -1.147e-5
0.825, -1.146e-5
0.823, -1.144e-5
0.821, -1.143e-5
0.819, -1.142e-5
0.817, -1.140e-5
0.815, -1.139e-5
0.813, -1.138e-5
0.811, -1.136e-5
0.809, -1.135e-5
0.807, -1.133e-5
0.805, -1.132e-5
0.803, -1.131e-5
0.801, -1.129e-5
0.799, -1.128e-5
0.797, -1.127e-5
0.795, -1.125e-5
0.793, -1.124e-5
0.791, -1.123e-5
0.789, -1.121e-5
0.787, -1.120e-5
0.785, -1.119e-5
0.783, -1.118e-5
0.781, -1.116e-5
0.779, -1.115e-5
0.777, -1.114e-5
0.775, -1.113e-5
0.773, -1.111e-5
0.771, -1.110e-5
0.769, -1.109e-5
0.767, -1.108e-5
0.765, -1.107e-5
0.763, -1.105e-5
0.761, -1.104e-5
0.759, -1.103e-5
0.757, -1.102e-5
0.755, -1.101e-5
0.753, -1.099e-5
0.751, -1.098e-5
0.749, -1.097e-5
0.747, -1.096e-5
0.745, -1.095e-5
0.743, -1.094e-5
0.741, -1.092e-5
0.739, -1.091e-5
0.737, -1.090e-5
0.735, -1.089e-5
0.733, -1.088e-5
0.731, -1.087e-5
0.729, -1.085e-5
0.727, -1.084e-5
0.725, -1.083e-5
0.723, -1.082e-5
0.721, -1.081e-5
0.719, -1.080e-5
0.717, -1.079e-5
0.715, -1.077e-5
0.713, -1.076e-5
0.711, -1.075e-5
0.709, -1.074e-5
0.707, -1.073e-5
0.705, -1.072e-5
0.703, -1.071e-5
0.701, -1.070e-5
0.699, -1.069e-5
0.697, -1.068e-5
0.695, -1.067e-5
0.693, -1.065e-5
0.691, -1.064e-5
0.689, -1.063e-5
0.687, -1.062e-5
0.685, -1.061e-5
0.683, -1.060e-5
0.681, -1.059e-5
0.679, -1.058e-5
0.677, -1.057e-5
0.675, -1.056e-5
0.673, -1.055e-5
0.671, -1.054e-5
0.669, -1.052e-5
0.667, -1.051e-5
0.665, -1.050e-5
0.663, -1.049e-5
0.661, -1.048e-5
0.659, -1.047e-5
0.657, -1.046e-5
0.655, -1.045e-5
0.653, -1.044e-5
0.651, -1.043e-5
0.649, -1.042e-5
0.647, -1.041e-5
0.645, -1.040e-5
0.643, -1.039e-5
0.641, -1.038e-5
0.639, -1.037e-5
0.637, -1.036e-5
0.635, -1.035e-5
0.633, -1.034e-5
0.631, -1.033e-5
0.629, -1.032e-5
0.627, -1.031e-5
0.625, -1.030e-5
0.623, -1.029e-5
0.621, -1.028e-5
0.619, -1.027e-5
0.617, -1.026e-5
0.615, -1.025e-5
0.613, -1.024e-5
0.611, -1.023e-5
0.609, -1.022e-5
0.607, -1.021e-5
0.605, -1.020e-5
0.603, -1.019e-5
0.601, -1.017e-5
0.599, -1.017e-5
0.597, -1.016e-5
0.595, -1.014e-5
0.593, -1.013e-5
0.591, -1.012e-5
0.589, -1.011e-5
0.587, -1.010e-5
0.585, -1.009e-5
0.583, -1.008e-5
0.581, -1.007e-5
0.579, -1.006e-5
0.577, -1.005e-5
0.575, -1.004e-5
0.573, -1.003e-5
0.571, -1.002e-5
0.569, -1.001e-5
0.567, -9.996e-6
0.565, -9.985e-6
0.563, -9.974e-6
0.561, -9.963e-6
0.559, -9.953e-6
0.557, -9.941e-6
0.555, -9.930e-6
0.553, -9.918e-6
0.551, -9.907e-6
0.549, -9.897e-6
0.547, -9.886e-6
0.545, -9.875e-6
0.543, -9.864e-6
0.541, -9.853e-6
0.539, -9.841e-6
0.537, -9.830e-6
0.535, -9.819e-6
0.533, -9.807e-6
0.531, -9.796e-6
0.529, -9.784e-6
0.527, -9.772e-6
0.525, -9.761e-6
0.523, -9.748e-6
0.521, -9.737e-6
0.519, -9.725e-6
0.517, -9.713e-6
0.515, -9.701e-6
0.513, -9.689e-6
0.511, -9.676e-6
0.509, -9.664e-6
0.507, -9.651e-6
0.505, -9.639e-6
0.503, -9.627e-6
0.501, -9.615e-6
0.499, -9.602e-6
0.497, -9.589e-6
0.495, -9.576e-6
0.493, -9.564e-6
0.491, -9.550e-6
0.489, -9.536e-6
0.487, -9.523e-6
0.485, -9.508e-6
0.483, -9.493e-6
0.481, -9.478e-6
0.479, -9.464e-6
0.477, -9.449e-6
0.475, -9.433e-6
0.473, -9.419e-6
0.471, -9.404e-6
0.469, -9.388e-6
0.467, -9.372e-6
0.465, -9.356e-6
0.463, -9.341e-6
0.461, -9.324e-6
0.459, -9.307e-6
0.457, -9.290e-6
0.455, -9.271e-6
0.453, -9.254e-6
0.451, -9.237e-6
0.449, -9.219e-6
0.447, -9.201e-6
0.445, -9.182e-6
0.443, -9.163e-6
0.441, -9.144e-6
0.439, -9.124e-6
0.437, -9.105e-6
0.435, -9.085e-6
0.433, -9.065e-6
0.431, -9.045e-6
0.429, -9.025e-6
0.427, -9.003e-6
0.425, -8.981e-6
0.423, -8.958e-6
0.421, -8.936e-6
0.419, -8.913e-6
0.417, -8.888e-6
0.415, -8.864e-6
0.413, -8.839e-6
0.411, -8.813e-6
0.409, -8.788e-6
0.407, -8.762e-6
0.405, -8.735e-6
0.403, -8.708e-6
0.401, -8.681e-6
0.399, -8.652e-6
0.397, -8.623e-6
0.395, -8.593e-6
0.393, -8.564e-6
0.391, -8.531e-6
0.389, -8.500e-6
0.387, -8.467e-6
0.385, -8.436e-6
0.383, -8.404e-6
0.381, -8.369e-6
0.379, -8.334e-6
0.377, -8.298e-6
0.375, -8.262e-6
0.373, -8.224e-6
0.371, -8.187e-6
0.369, -8.149e-6
0.367, -8.110e-6
0.365, -8.069e-6
0.363, -8.028e-6
0.361, -7.985e-6
0.359, -7.943e-6
0.357, -7.899e-6
0.355, -7.854e-6
0.353, -7.809e-6
0.351, -7.765e-6
0.349, -7.717e-6
0.347, -7.666e-6
0.345, -7.614e-6
0.343, -7.561e-6
0.341, -7.509e-6
0.339, -7.455e-6
0.337, -7.400e-6
0.335, -7.344e-6
0.333, -7.290e-6
0.331, -7.233e-6
0.329, -7.173e-6
0.327, -7.112e-6
0.325, -7.051e-6
0.323, -6.989e-6
0.321, -6.926e-6
0.319, -6.862e-6
0.317, -6.797e-6
0.315, -6.729e-6
0.313, -6.661e-6
0.311, -6.590e-6
0.309, -6.517e-6
0.307, -6.444e-6
0.305, -6.372e-6
0.303, -6.298e-6
0.301, -6.221e-6
0.299, -6.142e-6
0.297, -6.062e-6
0.295, -5.981e-6
0.293, -5.900e-6
0.291, -5.816e-6
0.289, -5.733e-6
0.287, -5.650e-6
0.285, -5.563e-6
0.283, -5.474e-6
0.281, -5.383e-6
0.279, -5.291e-6
0.277, -5.199e-6
0.275, -5.103e-6
0.273, -5.007e-6
0.271, -4.912e-6
0.269, -4.813e-6
0.267, -4.714e-6
0.265, -4.614e-6
0.263, -4.511e-6
0.261, -4.409e-6
0.259, -4.306e-6
0.257, -4.201e-6
0.255, -4.095e-6
0.253, -3.990e-6
0.251, -3.884e-6
0.249, -3.788e-6
0.247, -3.687e-6
0.245, -3.578e-6
0.243, -3.470e-6
0.241, -3.360e-6
0.239, -3.253e-6
0.237, -3.142e-6
0.235, -3.033e-6
0.233, -2.927e-6
0.231, -2.818e-6
0.229, -2.712e-6
0.227, -2.604e-6
0.225, -2.497e-6
0.223, -2.391e-6
0.221, -2.288e-6
0.219, -2.183e-6
0.217, -2.080e-6
0.215, -1.980e-6
0.213, -1.880e-6
0.211, -1.783e-6
0.209, -1.691e-6
0.207, -1.598e-6
0.205, -1.508e-6
0.203, -1.416e-6
0.201, -1.328e-6
0.199, -1.243e-6
0.197, -1.159e-6
0.195, -1.078e-6
0.193, -9.983e-7
0.191, -9.241e-7
0.189, -8.513e-7
0.187, -7.799e-7
0.185, -7.111e-7
0.183, -6.444e-7
0.181, -5.828e-7
0.179, -5.233e-7
0.177, -4.649e-7
0.175, -4.105e-7
0.173, -3.588e-7
0.171, -3.107e-7
0.169, -2.649e-7
0.167, -2.198e-7
0.165, -1.779e-7
0.163, -1.380e-7
0.161, -1.008e-7
0.159, -6.602e-8
0.157, -3.309e-8
0.155, -2.994e-9
0.153, 2.568e-8
0.151, 5.231e-8
0.149, 7.705e-8
0.147, 1.001e-7
0.145, 1.224e-7
0.143, 1.425e-7
0.141, 1.613e-7
0.139, 1.788e-7
0.137, 1.954e-7
0.135, 2.111e-7
0.133, 2.255e-7
0.131, 2.387e-7
0.129, 2.510e-7
0.127, 2.627e-7
0.125, 2.724e-7
0.123, 2.825e-7
0.121, 2.912e-7
0.119, 2.989e-7
0.117, 3.068e-7
0.115, 3.129e-7
0.113, 3.200e-7
0.111, 3.256e-7
0.109, 3.317e-7
0.107, 3.370e-7
0.105, 3.416e-7
0.103, 3.463e-7
0.101, 3.511e-7
0.099, 3.548e-7
0.097, 3.584e-7
0.095, 3.618e-7
0.093, 3.651e-7
0.091, 3.689e-7
0.089, 3.715e-7
0.087, 3.743e-7
0.085, 3.775e-7
0.083, 3.800e-7
0.081, 3.834e-7
0.079, 3.859e-7
0.077, 3.880e-7
0.075, 3.904e-7
0.073, 3.928e-7
0.071, 3.952e-7
0.069, 3.973e-7
0.067, 3.994e-7
0.065, 4.018e-7
0.063, 4.035e-7
0.061, 4.056e-7
0.059, 4.082e-7
0.057, 4.101e-7
0.055, 4.125e-7
0.053, 4.142e-7
0.051, 4.158e-7
0.049, 4.179e-7
0.047, 4.199e-7
0.045, 4.215e-7
0.043, 4.241e-7
0.041, 4.261e-7
0.039, 4.272e-7
0.037, 4.298e-7
0.035, 4.319e-7
0.033, 4.332e-7
0.031, 4.354e-7
0.029, 4.369e-7
0.027, 4.387e-7
0.025, 4.407e-7
0.023, 4.424e-7
0.021, 4.442e-7
0.019, 4.464e-7
0.017, 4.487e-7
0.015, 4.505e-7
0.013, 4.517e-7
0.011, 4.530e-7
0.009, 4.552e-7
0.007, 4.573e-7
0.005, 4.591e-7
0.003, 4.615e-7
0.001, 4.634e-7
-0.001, 4.661e-7
-0.003, 4.678e-7
-0.005, 4.705e-7
-0.007, 4.717e-7
-0.009, 4.743e-7
-0.011, 4.763e-7
-0.013, 4.779e-7
-0.015, 4.799e-7
-0.017, 4.820e-7
-0.019, 4.848e-7
-0.021, 4.864e-7
-0.023, 4.889e-7
-0.025, 4.914e-7
-0.027, 4.941e-7
-0.029, 4.969e-7
-0.031, 4.985e-7
-0.033, 5.011e-7
-0.035, 5.036e-7
-0.037, 5.070e-7
-0.039, 5.088e-7
-0.041, 5.115e-7
-0.043, 5.135e-7
-0.045, 5.167e-7
-0.047, 5.200e-7
-0.049, 5.216e-7
-0.051, 5.253e-7
-0.053, 5.280e-7
-0.055, 5.315e-7
-0.057, 5.349e-7
-0.059, 5.368e-7
-0.061, 5.404e-7
-0.063, 5.430e-7
-0.065, 5.464e-7
